811502211701, 217500013102701, 26524849110699844, 61e66f2feb9e5ab4, 28, 47, 4436, 464471077793267,
811502214801, 217500013105801, 26524849111453144, 1ddc44e093ea63b1, 49, 65, 5012, 192468212495020,
811502212751, 217500013103751, 26524849110954992, c88735dba4d1c48d, 81, 98, 5859, 347264828858740,
811502212851, 217500013103851, 26524849110979292, fa5a61bf25020428, 26, 21, 6749, 629472565362988,
811502214201, 217500013105201, 26524849111307344, 3e42cd64c532e944, 61, 12, 8185, 426806769510083,
811502213651, 217500013104651, 26524849111173692, 2ed14b78ef058cf0, 55, 89, 3592, 216800757336339,
811502211651, 217500013102651, 26524849110687692, edce1eb72db5ca8e, 73, 99, 5204, 887631509292823,
811502212951, 217500013103951, 26524849111003592, 040d791b073a453c, 13, 80, 7300, 581931448295587,
811502214851, 217500013105851, 26524849111465292, a4a0159c04edb911, 14, 51, 3458, 591426685380261,
811502211401, 217500013102401, 26524849110626944, 587a5a2163151a9e, 93, 68, 2813, 172747496278212,
811502214901, 217500013105901, 26524849111477444, 79dfb7b53d176c72, 57, 46, 6009, 334460688963520,
811502210051, 217500013101051, 26524849110298892, c5b92d6f535c415c, 59, 55, 6196, 817055368511301,
811502210201, 217500013101201, 26524849110335344, cdd29919f2a4c342, 88, 12, 2291, 442410230596664,
811502213601, 217500013104601, 26524849111161544, 4fe0e42c89436701, 47, 47, 2842, 953667837610760,
811502213301, 217500013104301, 26524849111088644, 5b384463521100b5, 52, 63, 3690, 785250240472525,
811502213051, 217500013104051, 26524849111027892, be46599a8a8e2f79, 95, 19, 8157, 908648212147338,
811502213851, 217500013104851, 26524849111222292, e25b8644faa5312a, 10, 80, 2837, 572324240132406,
811502214401, 217500013105401, 26524849111355944, 154780a9fd344577, 99, 14, 7378, 145185746788020,
811502214351, 217500013105351, 26524849111343792, 8316bc5b6f091ec2, 52, 54, 4947, 488048091070902,
811502210151, 217500013101151, 26524849110323192, 409aa2b772b16df4, 75, 52, 6545, 945284846955930,
811502211502, 217500013102502, 26524849110651488, 72b37935dba3b550, 42, 91, 6551, 519665974455251,
811502210152, 217500013101152, 26524849110323436, c3b5322b62f29d97, 63, 52, 8350, 423035095448572,
811502211702, 217500013102702, 26524849110700088, 9ae059e508b2e51c, 42, 54, 4281, 939000508820914,
811502213402, 217500013104402, 26524849111113184, 06dcee83e4519473, 63, 63, 4575, 488633957790930,
811502212952, 217500013103952, 26524849111003836, 59f66de1a610f446, 31, 83, 4479, 353333971302050,
811500159902, 217500011050902, 26524848612112688, 5bd66ac49c06085f, 40, 52, 2737, 166896869713349,
811502211452, 217500013102452, 26524849110639336, a0cd2cfa887b8f5d, 35, 14, 5316, 424228359942381,
811502213052, 217500013104052, 26524849111028136, 094228b7098f2059, 48, 63, 6734, 920797840952100,
811502213702, 217500013104702, 26524849111186088, 32387f1466dd007c, 63, 79, 8909, 206576813513710,
811502211402, 217500013102402, 26524849110627184, f51a34da1fa1004a, 73, 23, 4028, 627916832634371,
811502213452, 217500013104452, 26524849111125336, db5ee6230026d13a, 97, 22, 2851, 886193774478873,
811502213552, 217500013104552, 26524849111149636, b4db76cfb3b6196c, 14, 18, 4470, 924772538819661,
811502212752, 217500013103752, 26524849110955236, 55d28612dcff67f2, 24, 57, 7579, 881451680745240,
811502214252, 217500013105252, 26524849111319736, a0f9323b09d72c03, 18, 46, 5475, 287259886145300,
811502214852, 217500013105852, 26524849111465536, a35f09ee60853b79, 66, 18, 3512, 616333165420829,
811502213352, 217500013104352, 26524849111101036, 13bfd5a8d9816248, 80, 54, 8484, 454748742656988,
811502214302, 217500013105302, 26524849111331888, 84ef82964e1bf382, 53, 48, 4041, 515856774389121,
811502210102, 217500013101102, 26524849110311288, 62c4028531144ab9, 22, 75, 3599, 614883766889214,
811502213152, 217500013104152, 26524849111052436, 44e6024dc98e03bc, 80, 95, 8079, 423527396551010,
811502213952, 217500013104952, 26524849111246836, 308b2b6cbded2486, 65, 92, 3931, 223569232772581,
811502214202, 217500013105202, 26524849111307584, 40179865bfd880f1, 92, 18, 4220, 500599153230102,
811502210052, 217500013101052, 26524849110299136, d891dc65d75f529a, 46, 12, 8458, 441050634424923,
811502213302, 217500013104302, 26524849111088888, 79bdce631f9587af, 29, 80, 2390, 688344726765461,
811502214902, 217500013105902, 26524849111477688, 3291e17dc611b782, 19, 63, 7933, 628079448331621,
811502214052, 217500013105052, 26524849111271136, ec3169eea730c47a, 36, 80, 5746, 295404691308840,
811502213602, 217500013104602, 26524849111161784, a2d107ac658321db, 75, 32, 5530, 743535884394536,
811500210202, 217500011101202, 26524848624335584, 2057e8f95cf8bd3e, 18, 76, 6216, 476948109013849,
811502213102, 217500013104102, 26524849111040288, d7cd759a75f6b96c, 31, 45, 7884, 860479280730547,
811502211352, 217500013102352, 26524849110615036, e3e6bd2990849a4d, 53, 54, 7462, 367451066440739,
811502214402, 217500013105402, 26524849111356184, b49299e2bb7440da, 18, 52, 5187, 605849523624790,
811502213002, 217500013104002, 26524849111015984, d7ddcf144edb1fe9, 54, 41, 3713, 671637091588506,
811502213652, 217500013104652, 26524849111173936, 3bdba7bed3bfe4c8, 22, 93, 5566, 323217037832820,
811502212852, 217500013103852, 26524849110979536, 4f1bcc04d4add456, 83, 45, 4010, 733300161618942,
811502213202, 217500013104202, 26524849111064584, 4b2bed9e590b0786, 74, 97, 8285, 395870368378614,
811502212802, 217500013103802, 26524849110967384, bc451a14feac2bc2, 83, 88, 4279, 220060432864789,
811502214752, 217500013105752, 26524849111441236, 890a1e8497508c00, 51, 79, 8768, 431530026740448,
811502214352, 217500013105352, 26524849111344036, 7156c62a9465a867, 25, 49, 6717, 603129842644674,
811502214452, 217500013105452, 26524849111368336, ebfc90d22b7a737d, 71, 48, 8793, 948599596286875,
811502213252, 217500013104252, 26524849111076736, e531689303dea715, 13, 40, 2734, 740070740575648,
811502214702, 217500013105702, 26524849111429088, a11d89aea99c751e, 58, 36, 6891, 775129059544786,
811502213852, 217500013104852, 26524849111222536, 2c2e8fa08e511cad, 99, 76, 6551, 304023214175528,
811502210202, 217500013101202, 26524849110335584, f2280a9874a8c0e9, 12, 39, 7805, 422538307125823,
811500260002, 217500011151002, 26524848636436984, 17dce0e85fa98aca, 74, 26, 5938, 656220553417765,
811502214952, 217500013105952, 26524849111489836, f79f1a7635683986, 26, 10, 8654, 483593080413579,
811502211652, 217500013102652, 26524849110687936, bb55e80c0fb14a60, 50, 31, 3775, 360482714471037,
811502214802, 217500013105802, 26524849111453384, 5db6d3f56310c5ee, 65, 65, 4732, 246770633138849,
811502212902, 217500013103902, 26524849110991688, 41adbb6270949d6b, 27, 13, 7273, 634753023580105,
811502213502, 217500013104502, 26524849111137488, 115561466fabbf69, 18, 45, 3989, 482832243841063,
811502210053, 217500013101053, 26524849110299380, bbed02954879114d, 75, 49, 5500, 923305855334639,
811502210203, 217500013101203, 26524849110335828, 7a68c76b081e8147, 39, 59, 7119, 677706189270551,
811502212853, 217500013103853, 26524849110979780, caad3cda7e8bb56d, 77, 49, 8297, 696496235878937,
811502213253, 217500013104253, 26524849111076980, d7231a2812cb3083, 26, 49, 7669, 193579453154004,
811502213003, 217500013104003, 26524849111016228, 6ee3240c8052aca6, 22, 21, 3287, 726261936222625,
811502213703, 217500013104703, 26524849111186328, d4c063f50ec2b09a, 79, 81, 2667, 466988702543134,
811502211703, 217500013102703, 26524849110700328, 458f7867ab0018d9, 36, 14, 6119, 229195366221627,
811502213053, 217500013104053, 26524849111028380, c6dec7ffa20faf7a, 95, 54, 3291, 736284123607961,
811502213453, 217500013104453, 26524849111125580, 27a508d9796c7706, 48, 59, 5640, 271766932199254,
811502213653, 217500013104653, 26524849111174180, 3061202d6b8169d9, 13, 55, 5638, 544545761990949,
811502212903, 217500013103903, 26524849110991928, e1cc4eee6f94996d, 74, 52, 4220, 381295070318069,
811502213303, 217500013104303, 26524849111089128, 7168d950d93d2e21, 51, 24, 5510, 160730654037052,
811502211653, 217500013102653, 26524849110688180, aecb184de727d796, 98, 27, 7053, 452060799535829,
811500260003, 217500011151003, 26524848636437228, f0f84536584f5fc8, 79, 32, 8143, 160455593024990,
811502214403, 217500013105403, 26524849111356428, 01ffd6b9bd0877e0, 65, 33, 7590, 303879606757794,
811502213353, 217500013104353, 26524849111101280, 74627cd73b5f2dee, 18, 78, 8602, 459698782181017,
811502214953, 217500013105953, 26524849111490080, 3aa5e730bb2bb218, 49, 86, 6255, 155996813366995,
811502214803, 217500013105803, 26524849111453628, a05abd0a8a7f4a4e, 26, 18, 6014, 562179058998943,
811502214103, 217500013105103, 26524849111283528, f4d834ffd4ae7888, 21, 98, 4846, 752162659419166,
811502210103, 217500013101103, 26524849110311528, ebf938e32968a0e4, 98, 88, 5904, 219067952400277,
811502212803, 217500013103803, 26524849110967628, ab848a0042329e5b, 80, 82, 4250, 192947767468730,
811502214753, 217500013105753, 26524849111441480, 7bc60d1595e60045, 80, 53, 2845, 419730745361543,
811500210203, 217500011101203, 26524848624335828, 4449360b0b5f73af, 14, 26, 7872, 871404913848944,
811502213153, 217500013104153, 26524849111052680, 82ea7cdb835fdb6e, 96, 76, 6895, 288335316645776,
811500159903, 217500011050903, 26524848612112928, 3738da4a1fd2e96f, 21, 80, 7925, 792973497947304,
811502214903, 217500013105903, 26524849111477928, bce84f435d5dbbe8, 70, 79, 6831, 832024309926284,
811502212753, 217500013103753, 26524849110955480, b6010e5f3480cdc1, 98, 36, 8525, 192053918820648,
811502212953, 217500013103953, 26524849111004080, f92ed2b418c6d4c9, 79, 79, 2519, 494171202864204,
811502213553, 217500013104553, 26524849111149880, 296836e1278e41c9, 49, 12, 2863, 136859507606323,
811502214253, 217500013105253, 26524849111319980, 31f59a3b8eeabe2c, 25, 40, 7923, 313454763122597,
811502214453, 217500013105453, 26524849111368580, c7a0e064191179e8, 22, 52, 6358, 412543682590772,
811502214353, 217500013105353, 26524849111344280, 46c4ff41d315eac3, 48, 82, 2544, 618618073998409,
811502213503, 217500013104503, 26524849111137728, 656381852576d2dc, 29, 17, 8860, 955454209336524,
811502214703, 217500013105703, 26524849111429328, 0f06b1b4ad3cef9f, 64, 17, 8458, 273784965323591,
811502210153, 217500013101153, 26524849110323680, b637c7f9422c0700, 27, 80, 8101, 511512836623282,
811502214303, 217500013105303, 26524849111332128, c5fe1fccee1b83b9, 55, 49, 8461, 721324027733785,
811502211403, 217500013102403, 26524849110627428, 28e7365ccc6cedc4, 41, 52, 6421, 157738926867663,
811502214203, 217500013105203, 26524849111307828, 3b15b0b06a63c479, 86, 59, 4359, 844325983919314,
811502213103, 217500013104103, 26524849111040528, 0d8324c1f0ee82a6, 86, 75, 4721, 494617742769885,
811502214053, 217500013105053, 26524849111271380, fb1e790442f7a130, 55, 19, 8621, 846200597583622,
811502211453, 217500013102453, 26524849110639580, d56136ab33505f3a, 24, 18, 3939, 554351524348944,
811502211353, 217500013102353, 26524849110615280, 012fcbd8b7106e7e, 13, 98, 2228, 610029606848128,
811502213203, 217500013104203, 26524849111064828, 7eabae222aab2018, 60, 55, 2305, 957720803016585,
811502213403, 217500013104403, 26524849111113428, 72490c78c40ecfe9, 33, 76, 3627, 771502400974295,
811502213953, 217500013104953, 26524849111247080, 9ad77f6b0dc3d2ad, 19, 54, 4819, 202241764552871,
811502213603, 217500013104603, 26524849111162028, 223190bea0e949de, 44, 34, 5432, 239934820383603,
811502214853, 217500013105853, 26524849111465780, 59f9db1ccc04cba4, 59, 19, 7378, 965512436567257,
811502213204, 217500013104204, 26524849111065072, bb649ba00b8bf0ef, 49, 54, 4273, 134234119628097,
811502212904, 217500013103904, 26524849110992172, 76ff7a18172e5a4e, 22, 73, 4820, 617986031556834,
811502214204, 217500013105204, 26524849111308072, c3731b09fcc89387, 29, 67, 8794, 461413077821759,
811502213254, 217500013104254, 26524849111077224, 556a6ad106d64fc4, 28, 19, 7320, 624606018403533,
811502214054, 217500013105054, 26524849111271624, 889a0dc9506bd6b8, 77, 84, 5800, 596312651940482,
811502213604, 217500013104604, 26524849111162272, 9b8dc0d600425db0, 95, 73, 2806, 521156961863990,
811502213854, 217500013104854, 26524849111223024, 96c3e80bd8611eff, 78, 10, 3184, 396964325853865,
811502214454, 217500013105454, 26524849111368824, 2f8fd557ac6ce1e4, 50, 78, 4753, 425316752812229,
811502213454, 217500013104454, 26524849111125824, da3d569ac19130b4, 58, 49, 8637, 240849591340814,
811502211704, 217500013102704, 26524849110700572, b7912930dc8ae8c7, 47, 66, 7746, 355307337761357,
811502210104, 217500013101104, 26524849110311772, 23e80b451b203d4b, 48, 45, 7015, 185233727564344,
811502210154, 217500013101154, 26524849110323920, f64736bdbde8d64a, 29, 77, 4967, 314116324253312,
811502213404, 217500013104404, 26524849111113672, aca82f0dcfd852b2, 41, 64, 2312, 235040473036820,
811502213054, 217500013104054, 26524849111028624, 1c38d986b1654e70, 10, 63, 6825, 854246964375250,
811500210204, 217500011101204, 26524848624336072, 1113811e63667d34, 26, 13, 6255, 470928159651515,
811502213554, 217500013104554, 26524849111150120, 660f37b249595416, 99, 63, 4742, 576066002539214,
811502210204, 217500013101204, 26524849110336072, 92199fd77d6db405, 85, 64, 2614, 572229195782747,
811502211354, 217500013102354, 26524849110615520, 5028d2e80a8d8528, 47, 93, 7593, 793609529978086,
811502213654, 217500013104654, 26524849111174424, b5c1312c7247f54d, 46, 10, 3817, 834313415015131,
811502214954, 217500013105954, 26524849111490320, c7e63f8f364a0be8, 48, 79, 6475, 826003535701251,
811502214804, 217500013105804, 26524849111453872, 38767ea7549e13c5, 63, 47, 2473, 680467405726789,
811502214404, 217500013105404, 26524849111356672, 96c31378f3b35441, 60, 17, 6140, 348778452013234,
811502213354, 217500013104354, 26524849111101520, 8a155fd89806bf09, 58, 83, 7526, 663145527993603,
811502211454, 217500013102454, 26524849110639824, a034a70c15ec1021, 88, 29, 6006, 234806699162322,
811502210054, 217500013101054, 26524849110299624, a98fe11d760d9d0e, 39, 76, 4375, 621916637870346,
811502213004, 217500013104004, 26524849111016472, c6662636b5c4d439, 58, 91, 2902, 299558587028534,
811502212754, 217500013103754, 26524849110955720, ced4de7956b894f3, 77, 75, 3201, 565033345110361,
811502211654, 217500013102654, 26524849110688424, c21d0fc9dfcec3dc, 42, 99, 6204, 286605505560565,
811502213504, 217500013104504, 26524849111137972, a31ce04024c3ae72, 30, 63, 6168, 729003065288901,
811502211254, 217500013102254, 26524849110591224, b08fe3c718f73ddb, 98, 29, 5112, 372534849528239,
811502214104, 217500013105104, 26524849111283772, 97925690e318f3ea, 63, 25, 5090, 765297461791458,
811502212854, 217500013103854, 26524849110980024, 7f16f52705c04fda, 76, 21, 8940, 901770507612351,
811500260004, 217500011151004, 26524848636437472, f14ac9eae1edb3c9, 61, 37, 4665, 905431578085203,
811502214304, 217500013105304, 26524849111332372, 423d32e8d665c713, 50, 83, 8515, 496647482368495,
811502214354, 217500013105354, 26524849111344520, b48cf41f4ae20d77, 37, 39, 3273, 160682253834274,
811502213704, 217500013104704, 26524849111186572, baef77049de60f21, 98, 21, 6240, 201704370329323,
811502212954, 217500013103954, 26524849111004320, 712ded0c6cffb5d1, 28, 85, 3723, 918191009353682,
811502212804, 217500013103804, 26524849110967872, 6cf5a00300b1a1a2, 47, 63, 3371, 367839685040341,
811502213954, 217500013104954, 26524849111247320, 64e518fc65289ecb, 66, 49, 2694, 714054785177532,
811502213104, 217500013104104, 26524849111040772, b1c7f2430972e0c7, 98, 65, 4957, 919725969015182,
811502214854, 217500013105854, 26524849111466024, 5f567bf5829a13cb, 97, 19, 6290, 742642727910194,
811502214754, 217500013105754, 26524849111441720, d2b061acc64c4761, 55, 91, 2208, 759151679142664,
811502213154, 217500013104154, 26524849111052920, b4be81ee4f14b84c, 11, 55, 8765, 865562985071018,
811502213304, 217500013104304, 26524849111089372, 8a89a344454b33cd, 55, 65, 6614, 586887067479364,
811502214904, 217500013105904, 26524849111478172, f1a91de7af6899ef, 48, 74, 8532, 275387485682032,
811502214254, 217500013105254, 26524849111320224, e14b1e72d014f731, 46, 59, 7737, 655215939327526,
811500210205, 217500011101205, 26524848624336316, 1eedce17d1c9e81c, 40, 27, 5631, 757615488074507,
811502213705, 217500013104705, 26524849111186816, e566aef5790234da, 14, 77, 2726, 321709829083430,
811502211355, 217500013102355, 26524849110615764, 8d07c7052e682cb1, 10, 46, 6489, 939289263523877,
811502212755, 217500013103755, 26524849110955964, bdcad65534112311, 75, 58, 6879, 819839228741069,
811502213955, 217500013104955, 26524849111247564, a6a48edb76b9c97e, 63, 49, 2043, 517843166226809,
811502214805, 217500013105805, 26524849111454116, 5244fd755e9f7a8a, 69, 79, 7884, 770500054616343,
811502213305, 217500013104305, 26524849111089616, 2f1b001687c708c9, 98, 22, 6000, 506054952408976,
811502213555, 217500013104555, 26524849111150364, bbf8e2e45316725f, 21, 86, 2427, 762863391986855,
811502210205, 217500013101205, 26524849110336316, 033b456cb437cf0b, 61, 41, 7397, 195466522388437,
811500260005, 217500011151005, 26524848636437716, dadaa8e4f556fc11, 51, 49, 3549, 868824538968101,
811502211405, 217500013102405, 26524849110627916, e1c1293fe7489beb, 35, 79, 5577, 348735450831159,
811502213505, 217500013104505, 26524849111138216, 2365bd43e2efbba2, 24, 88, 8568, 451632067241121,
811502214455, 217500013105455, 26524849111369064, eef7625873af9ee9, 45, 32, 5185, 161698966362683,
811502213155, 217500013104155, 26524849111053164, e96d3a2975c1a44c, 82, 49, 4922, 238175819923295,
811502213605, 217500013104605, 26524849111162516, c20f22e1a96b414c, 54, 77, 4520, 316438882489576,
811502212805, 217500013103805, 26524849110968116, 7a2be59165b5f960, 93, 37, 5060, 626774837015313,
811502213655, 217500013104655, 26524849111174664, b7108aea89c28649, 53, 18, 3194, 940287306590796,
811502214605, 217500013105605, 26524849111405516, 7f92d16eb23b0b4c, 90, 93, 6313, 260971929363001,
811502214105, 217500013105105, 26524849111284016, 31802921c7f319a6, 73, 18, 4572, 190499187975559,
811502213455, 217500013104455, 26524849111126064, 49acad530f89cbac, 46, 39, 7777, 187556683953544,
811502211705, 217500013102705, 26524849110700816, d145e75a2fdf9410, 50, 30, 2048, 939432126900835,
811502210105, 217500013101105, 26524849110312016, 0a076d39eac24a4f, 65, 12, 4197, 195768475706056,
811502214055, 217500013105055, 26524849111271864, cfd4c0af419802e5, 91, 69, 2652, 186658284802275,
811502214955, 217500013105955, 26524849111490564, 79ca2b1a15051f76, 68, 40, 8401, 793926951592985,
811502210055, 217500013101055, 26524849110299864, 36eee5bb7ccde919, 92, 34, 7825, 533137372195639,
811502213205, 217500013104205, 26524849111065316, bc3a90cd7c5c5d59, 21, 18, 5041, 414650995572582,
811502214855, 217500013105855, 26524849111466264, e9be2a74bbb536a2, 20, 87, 2544, 691937121321956,
811502213005, 217500013104005, 26524849111016716, 3078e0c071255a49, 92, 55, 8861, 765299991248114,
811502210155, 217500013101155, 26524849110324164, f49afaef41eca760, 34, 79, 4756, 983499871747551,
811502211455, 217500013102455, 26524849110640064, 77fa15446b4e227f, 88, 39, 8655, 578481069863656,
811502213255, 217500013104255, 26524849111077464, 8ee717e325d0a0e1, 15, 54, 2303, 582887414403592,
811502213855, 217500013104855, 26524849111223264, 098f71864d3f480c, 27, 89, 3800, 843754319702796,
811502213405, 217500013104405, 26524849111113916, c29c1e475096e3e6, 10, 19, 4832, 592396283118158,
811502213055, 217500013104055, 26524849111028864, b1bf0efe287268aa, 39, 37, 6543, 818636033471894,
811502214305, 217500013105305, 26524849111332616, a678abb363cd73bf, 64, 42, 4766, 124759130198988,
811502211655, 217500013102655, 26524849110688664, 4ab0854600fc0ea7, 20, 28, 8045, 401652945494887,
811502213105, 217500013104105, 26524849111041016, aa2651e7dce31c25, 63, 65, 7981, 616756374362785,
811502214405, 217500013105405, 26524849111356916, b91ed0ccd0e4013f, 54, 67, 4903, 634575341807581,
811502212905, 217500013103905, 26524849110992416, 92840de4b18828ce, 27, 47, 5949, 627214474475662,
811502212955, 217500013103955, 26524849111004564, 391d6a74e716c5c1, 79, 83, 4642, 635848211606490,
811502214755, 217500013105755, 26524849111441964, 8cd46f532886db57, 74, 50, 6727, 590807731898786,
811502214255, 217500013105255, 26524849111320464, 2ab172b29101121b, 35, 18, 5210, 822276477386184,
811502214905, 217500013105905, 26524849111478416, 0548f39c1a37cda0, 18, 50, 6129, 134973079919874,
811502212855, 217500013103855, 26524849110980264, ecb5ec70cd51fab2, 97, 46, 4318, 393339628686858,
811502214355, 217500013105355, 26524849111344764, 173ee9d41381f738, 74, 46, 7548, 157861808050686,
811500159905, 217500011050905, 26524848612113416, f26753477ab2f9f2, 13, 79, 5398, 972246499416510,
811502213355, 217500013104355, 26524849111101764, 0e1d8e6b131e59e2, 65, 97, 2435, 339712159523287,
811502213956, 217500013104956, 26524849111247808, 01460d06456719f7, 39, 35, 7039, 651568822313611,
811500260006, 217500011151006, 26524848636437960, ac659d1c61c8b4ce, 75, 14, 6075, 776957439873709,
811502211706, 217500013102706, 26524849110701056, 7319586d06fcb0b9, 49, 14, 5941, 354783947432005,
811502213556, 217500013104556, 26524849111150608, 5c35e1ac0abf68e5, 58, 64, 2087, 332135771365403,
811502214806, 217500013105806, 26524849111454360, ba7ab1211523b7a4, 45, 65, 5184, 408486499910075,
811502210056, 217500013101056, 26524849110300108, 702d840c44307190, 46, 80, 2107, 438187487222711,
